row,block,date,address,eth_value,usd_value
217,12257988,2021-04-17,0xafe7309fd01a5e6d5a258e911461ecb9558fbfdf,0.055070650027832382,133.63664218353915
218,12257989,2021-04-17,0x90b298f5ff8a52d15c2709087f327af698fe9729,0.2126557071741,516.038845256958
219,12257994,2021-04-17,0x90b298f5ff8a52d15c2709087f327af698fe9729,0.1584780999561,384.56929647747046
220,12257998,2021-04-17,0x90b298f5ff8a52d15c2709087f327af698fe9729,0.0781348649691,189.60518872861684
221,12258000,2021-04-17,0x90b298f5ff8a52d15c2709087f327af698fe9729,0.0516755421561,125.3979376176785
222,12258002,2021-04-17,0x90b298f5ff8a52d15c2709087f327af698fe9729,0.0252149913471,61.187706602526745
223,12258008,2021-04-17,0xe32f8fa3efdf47acecc27f1b479b8ffc23dfcfd5,0.086869607,210.80126313047998
224,12258013,2021-04-17,0xe32f8fa3efdf47acecc27f1b479b8ffc23dfcfd5,0.060496385,146.8029476964
225,12258014,2021-04-17,0x433c8a73bec1273561e4e2201649de12f20b7d58,0.095040230818670619,230.62842571381887
226,12258026,2021-04-17,0x433c8a73bec1273561e4e2201649de12f20b7d58,0.065068682818670619,157.89826847509886
227,12258029,2021-04-17,0x58718c718297d47ba0acf15c5be54be95850a094,0.70892322715545286,1720.301459944508
228,12258030,2021-04-17,0x58718c718297d47ba0acf15c5be54be95850a094,0.67867393015545286,1646.897305872428
229,12258032,2021-04-17,0x58718c718297d47ba0acf15c5be54be95850a094,0.64842088915545286,1573.484066460188
230,12258036,2021-04-17,0x58718c718297d47ba0acf15c5be54be95850a094,0.61816784815545286,1500.0708270479481
231,12258037,2021-04-17,0x58718c718297d47ba0acf15c5be54be95850a094,0.58791714715545286,1426.663265973308
232,12258038,2021-04-17,0x58718c718297d47ba0acf15c5be54be95850a094,0.55766785015545286,1353.259111901228
233,12258038,2021-04-17,0x2643796cb6b4e715140f09c352ea26afff1a7d93,0.528161658698269827,1281.6582074635694
234,12258045,2021-04-17,0x58718c718297d47ba0acf15c5be54be95850a094,0.49851254015545286,1209.7104704428282
235,12258046,2021-04-17,0x58718c718297d47ba0acf15c5be54be95850a094,0.46877342515545286,1137.544344419228
